player_id,first_name,last_name,country,dob,turned_pro,weight,height,birth_city,birth_country,hand,backhand,coach
,Jacques,Jenner,RSA,19780719.0,,,,,,unknown,unknown backhand,
,Michael,De Lange,RSA,19840418.0,,,,,,unknown,unknown backhand,
,Vishnu,Soogreem,RSA,19751109.0,,,,,,unknown,unknown backhand,
,Mark,Odgers,RSA,19821120.0,,,,,,unknown,unknown backhand,
,Lloyd,Bartis,RSA,19850530.0,,,,,,unknown,unknown backhand,
,William,Langford,RSA,19830427.0,,,,,,unknown,unknown backhand,
,Paul,Birkett,RSA,19830603.0,,,,,,unknown,unknown backhand,
,Robert,Daley,AUS,19770411.0,,,,,,unknown,unknown backhand,
,Stewart,Bathgate,AUS,19771027.0,,,,,,unknown,unknown backhand,
,Paul,Rowbottom,AUS,19801110.0,,,,,,unknown,unknown backhand,
,Jurg,Ehrat,SUI,19651010.0,,,,,,unknown,unknown backhand,
,Johan,Kruger,RSA,19580808.0,,,,,,unknown,unknown backhand,
,Wimpie,Helmand,RSA,19770426.0,,,,,,unknown,unknown backhand,
,Ross,Walters,RSA,,,,,,,unknown,unknown backhand,
,Brett,Veale,RSA,,,,,,,unknown,unknown backhand,
,Oreste,Pilotto,ITA,19820624.0,,,,,,unknown,unknown backhand,
,Ivan,Kurimsky,SVK,19850412.0,,,,,,unknown,unknown backhand,
,Oscar,Klimanek,CZE,19830607.0,,,,,,unknown,unknown backhand,
,Jan,Macko,CZE,19810725.0,,,,,,unknown,unknown backhand,
,Karol,Povoda,CZE,19820218.0,,,,,,unknown,unknown backhand,
,Roman,Rusnacko,SVK,19770808.0,,,,,,unknown,unknown backhand,
,Peter,Brandersky,SVK,19800120.0,,,,,,unknown,unknown backhand,
,Peter,Veselovsky,SVK,19820912.0,,,,,,unknown,unknown backhand,
,Dan Alexandru,Necula,ROU,19841216.0,,,,,,unknown,unknown backhand,
,Victor,Ilie,ROU,19820721.0,,,,,,unknown,unknown backhand,
,Valentin Ioan,Medan,ROU,19810710.0,,,,,,unknown,unknown backhand,
,Horia,Paise,ROU,19851230.0,,,,,,unknown,unknown backhand,
,Thomas,Beutel,AUT,19810919.0,,,,,,unknown,unknown backhand,
,Michael,Marle,USA,19820329.0,,,,,,unknown,unknown backhand,
,Matthew,Bain,USA,19840903.0,,,,,,unknown,unknown backhand,
,Stuart,Row,USA,19850215.0,,,,,,unknown,unknown backhand,
,David,Mertz,USA,19830914.0,,,,,,unknown,unknown backhand,
,Jd,Prichard,USA,19810112.0,,,,,,unknown,unknown backhand,
,Jeremy,Beach,USA,19790501.0,,,,,,unknown,unknown backhand,
,Emmanuel,Davedin,FRA,19750709.0,,,,,,unknown,unknown backhand,
,Liang Ta,Lin,TPE,19811001.0,,,,,,unknown,unknown backhand,
,Young Bae,Kim,KOR,19820706.0,,,,,,unknown,unknown backhand,
,Chueh Cheng,Shih,TPE,19840115.0,,,,,,unknown,unknown backhand,
,Tung Hui,Lin,TPE,19830110.0,,,,,,right-handed,unknown backhand,
,Bae Kyung,Kim,KOR,19820706.0,,,,,,unknown,unknown backhand,
,Heon Kuk,Lee,KOR,19811213.0,,,,,,unknown,unknown backhand,
,Remco,Lambers,NED,,,,,,,unknown,unknown backhand,
,Thomas,Stolte,GER,19710121.0,,,,,,unknown,unknown backhand,
,Jean Marc,Pauly,LUX,19820920.0,,,,,,unknown,unknown backhand,
,Patricio,Angelone,ARG,19830225.0,,,,,,unknown,unknown backhand,
,Salomon,Diaz,ARG,19831209.0,,,,,,unknown,unknown backhand,
,Sheridan,Sengiali,USA,19830606.0,,,,,,unknown,unknown backhand,
,Jorge,Galindez,ARG,19830704.0,,,,,,unknown,unknown backhand,
,Martin,Torreta,ARG,19850225.0,,,,,,unknown,unknown backhand,
,Maximiliano,Marambio,ARG,19811222.0,,,,,,unknown,unknown backhand,
,Pablo,Galosi,ARG,19820719.0,,,,,,unknown,unknown backhand,
,Rodrigo,Romano,ARG,19830524.0,,,,,,unknown,unknown backhand,
,Javier,Garcia,ARG,19840301.0,,,,,,unknown,unknown backhand,
,Daniel,Dalla Valle,ARG,19661224.0,,,,,,unknown,unknown backhand,
,Mauricio,Montenero,ARG,19830408.0,,,,,,unknown,unknown backhand,
,Timar,Copello,ARG,19860310.0,,,,,,unknown,unknown backhand,
,Pablo,Ricciardi,ARG,19831103.0,,,,,,unknown,unknown backhand,
,Ariel,Saric,ARG,19831027.0,,,,,,unknown,unknown backhand,
,Javier,Gazo,ARG,19850326.0,,,,,,right-handed,unknown backhand,
,Sergio,Luna,ARG,19830223.0,,,,,,unknown,unknown backhand,
,Tiago,Coelho,POR,19860104.0,,,,,,unknown,unknown backhand,
,Joao,Guerra,POR,19850328.0,,,,,,unknown,unknown backhand,
,Denises,Petrov,UKR,19830117.0,,,,,,unknown,unknown backhand,
,Jorge,Godinho,POR,19860121.0,,,,,,unknown,unknown backhand,
,Jose Luis,Sa,POR,19850815.0,,,,,,unknown,unknown backhand,
,Jose,Relvas,POR,19850428.0,,,,,,unknown,unknown backhand,
,Christian,Frick,HKG,19851223.0,,,,,,right-handed,unknown backhand,
,Adrian,Ng,HKG,19850413.0,,,,,,unknown,unknown backhand,
,Gary,Cheung,HKG,19860828.0,,,,,,unknown,unknown backhand,
,Tse Hin,Ling,HKG,19860717.0,,,,,,unknown,unknown backhand,
,Khalif,Gafoor,HKG,19841107.0,,,,,,unknown,unknown backhand,
,Nicholas,Tang,HKG,19870809.0,,,,,,unknown,unknown backhand,
,Kenneth,Wong,HKG,19861214.0,,,,,,unknown,unknown backhand,
,Roland,Liu,HKG,19720205.0,,,,,,right-handed,unknown backhand,
,Ronald,Chow,HKG,19870220.0,,,,,,left-handed,unknown backhand,
,Kwai Cheung,Lai,HKG,19720824.0,,,,,,unknown,unknown backhand,
,Louis,Doctrove,HKG,19850804.0,,,,,,unknown,unknown backhand,
,Ahad,Ebrahim,HKG,19851220.0,,,,,,right-handed,unknown backhand,
,Joan,Arroyo Perez,ESP,19850628.0,,,,,,unknown,unknown backhand,
,Marc,Bertran Raventos,ESP,19780424.0,,,,,,unknown,unknown backhand,
,Michael,Angarita,COL,19821220.0,,,,,,unknown,unknown backhand,
,Roger,Fernandez Rubio,ESP,19830503.0,,,,,,unknown,unknown backhand,
,Artur,Kliukoit,LTU,19860430.0,,,,,,unknown,unknown backhand,
,Jordi,Sabater Montalban,ESP,19850512.0,,,,,,left-handed,unknown backhand,
,Jordi,Romans Mena,ESP,19830423.0,,,,,,unknown,unknown backhand,
,Gerard,Galindo Ramirez,ESP,19831215.0,,,,,,unknown,unknown backhand,
,Victor,Rusinol Puig,ESP,19780511.0,,,,,,unknown,unknown backhand,
,Ruben,Pena Fernandez,ESP,19870301.0,,,,,,unknown,unknown backhand,
,Wifredo,Vilaldach Garcia,ESP,19670711.0,,,,,,unknown,unknown backhand,
,Francesc,Poch Madrid,ESP,19840215.0,,,,,,unknown,unknown backhand,
,Raimundo,Vilaldach Garcia,ESP,19720506.0,,,,,,unknown,unknown backhand,
,Marko,Schimke,GRE,19790906.0,,,,,,unknown,unknown backhand,
,Spyros,Koulouris,GRE,19850724.0,,,,,,unknown,unknown backhand,
,Michalis,Vafopoulos,GRE,19720404.0,,,,,,unknown,unknown backhand,
,Nicholas,Tryfonas,GRE,19850525.0,,,,,,unknown,unknown backhand,
d282,Michael,De Jong,RSA,19700213.0,,,,,,right-handed,unknown backhand,
,Ioannis,Kakkalos,GRE,19860426.0,,,,,,right-handed,unknown backhand,
,Maximiliano,Oliver,ARG,19840206.0,,,,,,unknown,unknown backhand,
,Vitor,Palma,POR,19790729.0,,,,,,unknown,unknown backhand,
,Bruno,Malveira,POR,19851008.0,,,,,,unknown,unknown backhand,
c0am,Joao,Coelho,POR,19861022.0,,,,,,right-handed,two-handed backhand,
,Robert,Bac,CZE,19831228.0,,,,,,unknown,unknown backhand,
,Michael,Libeda,GER,19850428.0,,,,,,unknown,unknown backhand,
,Manuel,Rodrigues Leonardo,POR,19850107.0,,,,,,unknown,unknown backhand,
,Rui,Oliveira,POR,19770405.0,,,,,,unknown,unknown backhand,
,Alexandre,Belhaj,POR,19820103.0,,,,,,unknown,unknown backhand,
,Karl,Lindberg,SWE,19750723.0,,,,,,unknown,unknown backhand,
,Josef,Liptak,CRO,19700618.0,,,,,,unknown,unknown backhand,
,Osuebi,Harrison,NGR,19831215.0,,,,,,unknown,unknown backhand,
,Boubacar,Kieita,MLI,19830303.0,,,,,,unknown,unknown backhand,
,Nnamdi,Onwugbufor,NGR,19801117.0,,,,,,unknown,unknown backhand,
,Nambeyou,Barra,TOG,,,,,,,unknown,unknown backhand,
,Kwesi,Botchway,GHA,19781204.0,,,,,,unknown,unknown backhand,
,Emmanuel,Holm,GHA,19850813.0,,,,,,unknown,unknown backhand,
,Franklyn,Mensah Roberts,GHA,19790701.0,,,,,,unknown,unknown backhand,
,Sydney,Sikanyika,ZAM,19720312.0,,,,,,unknown,unknown backhand,
,Lazarous,Chishimba,ZAM,19801024.0,,,,,,unknown,unknown backhand,
,Gibson,Phiri,ZAM,19800408.0,,,,,,unknown,unknown backhand,
,Hector,Sando,ZAM,19780525.0,,,,,,unknown,unknown backhand,
,Tolani,Zulu,ZAM,19660219.0,,,,,,unknown,unknown backhand,
,Colbert,Ndlovu,ZIM,19790718.0,,,,,,unknown,unknown backhand,
,Nkanyiso,Sibanda,ZIM,19800715.0,,,,,,unknown,unknown backhand,
,Nqobilizwe,Moyo,ZIM,19800125.0,,,,,,unknown,unknown backhand,
,Nembaware,Kudakwashe,ZIM,19840703.0,,,,,,unknown,unknown backhand,
,Mkhululi,Khupe,ZIM,19640121.0,,,,,,unknown,unknown backhand,
,Uyapo,Nleya,BOT,19821129.0,,,,,,unknown,unknown backhand,
,Daniel,Rapoo,BOT,19540303.0,,,,,,unknown,unknown backhand,
,Alberto,Ortega,MEX,19760806.0,,,,,,unknown,unknown backhand,
,Ruben,Meraz,MEX,19670913.0,,,,,,unknown,unknown backhand,
,Jose Rafael,Manzo Mondragon,MEX,19680210.0,,,,,,unknown,unknown backhand,
,Juan Antonio,Maranon,MEX,19530509.0,,,,,,unknown,unknown backhand,
,Juan,Soto,MEX,19690826.0,,,,,,unknown,unknown backhand,
,Alejandro,Lara De Luna,MEX,19780223.0,,,,,,unknown,unknown backhand,
,Gerardo,Ballesteros,MEX,19720818.0,,,,,,unknown,unknown backhand,
,Axel,Franco,MEX,19770112.0,,,,,,unknown,unknown backhand,
,Juan Jose,Montoya,MEX,19780330.0,,,,,,unknown,unknown backhand,
,Adel,Abbas,EGY,19830414.0,,,,,,unknown,unknown backhand,
,Hany,Metwally,EGY,19800830.0,,,,,,unknown,unknown backhand,
,Zurab,Zedania,GEO,19811201.0,,,,,,unknown,unknown backhand,
,Khaled,Azzam,EGY,19830417.0,,,,,,right-handed,unknown backhand,
,Ahmed,El Essaily,EGY,19820921.0,,,,,,unknown,unknown backhand,
,Sherif,El Sherie,EGY,19840410.0,,,,,,unknown,unknown backhand,
,Yasser,Hashem,EGY,19731221.0,,,,,,unknown,unknown backhand,
,Mohamed,Sarry,EGY,,,,,,,unknown,unknown backhand,
,Mohamed,Mokhtar,EGY,,,,,,,unknown,unknown backhand,
,Danilo,Mendes,BRA,19830412.0,,,,,,unknown,unknown backhand,
,Wagner,Nascimento,BRA,19820422.0,,,,,,unknown,unknown backhand,
,Thiago,Pereira,BRA,19830423.0,,,,,,unknown,unknown backhand,
,Tiago,Cerri,BRA,19830702.0,,,,,,unknown,unknown backhand,
,Jefferson,Golindo,BRA,19721028.0,,,,,,unknown,unknown backhand,
,Paulo,Wagner,BRA,19821111.0,,,,,,unknown,unknown backhand,
,Jakub,Smid,CZE,19840216.0,,,,,,unknown,unknown backhand,
,Gunter,Kals,AUT,19840615.0,,,,,,unknown,unknown backhand,
,Stepan,Prusa,CZE,19830504.0,,,,,,unknown,unknown backhand,
,Pavel,Svoboda,CZE,19830921.0,,,,,,unknown,unknown backhand,
,Jakub,Huza,CZE,19840301.0,,,,,,unknown,unknown backhand,
,Miloslav,Tutter,CZE,19840827.0,,,,,,unknown,unknown backhand,
,Igor,Morosowski,GER,19840626.0,,,,,,left-handed,unknown backhand,
,Vladimir,Oliva,CZE,19800605.0,,,,,,unknown,unknown backhand,
,Ondrej,Spacek,CZE,19800427.0,,,,,,unknown,unknown backhand,
,Adam,Lips,CZE,19820625.0,,,,,,unknown,unknown backhand,
,Onyebuchi,Osuigwe,NGR,19741130.0,,,,,,unknown,unknown backhand,
,Paul,Moses,NGR,19841214.0,,,,,,unknown,unknown backhand,
,Walter,Ogwu,NGR,19830901.0,,,,,,unknown,unknown backhand,
,Emeka,Udozorh,NGR,19821016.0,,,,,,unknown,unknown backhand,
,Shankar,Nair,IND,19720414.0,,,,,,unknown,unknown backhand,
,Ashwin,Sivaramakrishnan,IND,19840818.0,,,,,,unknown,unknown backhand,
,Namesh,Bajpai,IND,19840322.0,,,,,,unknown,unknown backhand,
,Kshitij,Gujarati,IND,19840926.0,,,,,,unknown,unknown backhand,
,Prabhanjan,Kambadur,IND,19790820.0,,,,,,unknown,unknown backhand,
,Manoj,Balaji,IND,19830617.0,,,,,,right-handed,unknown backhand,
,Gregie,Eldo,IND,19810326.0,,,,,,unknown,unknown backhand,
,Anirudit,Thammanna,IND,19841214.0,,,,,,unknown,unknown backhand,
,Armugum,Manikam,IND,19691007.0,,,,,,unknown,unknown backhand,
,Girdhar,Lakhawat,IND,19690107.0,,,,,,unknown,unknown backhand,
,Bharath,Raj,IND,19800121.0,,,,,,unknown,unknown backhand,
,Gautham,Dhar,IND,19840317.0,,,,,,unknown,unknown backhand,
,Meshal,Al Bannai,KUW,19831231.0,,,,,,unknown,unknown backhand,
,Farhad,Heidary,IRI,19820717.0,,,,,,unknown,unknown backhand,
,Husain,Dashti,KUW,19800112.0,,,,,,unknown,unknown backhand,
,Emil,Stolyanov,BUL,19731109.0,,,,,,unknown,unknown backhand,
,Juan Carlos,Suarez,MEX,19830225.0,,,,,,unknown,unknown backhand,
,Raul,Gaston,MEX,,,,,,,unknown,unknown backhand,
,Sergio,Garcia Lobo,ESP,19770618.0,,,,,,unknown,unknown backhand,
,Carlos,Gonzalez Macedo,MEX,19690329.0,,,,,,unknown,unknown backhand,
,Daniel,Suarez,MEX,19860728.0,,,,,,unknown,unknown backhand,
,Mario,Cennamo,ITA,,,,,,,unknown,unknown backhand,
,Jonathan,Gutierrez,MEX,19810223.0,,,,,,unknown,unknown backhand,
,Pedro,Rodriguez,MEX,19770628.0,,,,,,unknown,unknown backhand,
,Hector,Mejia,MEX,19850914.0,,,,,,unknown,unknown backhand,
,Badr,Saadoune,MAR,19810819.0,,,,,,unknown,unknown backhand,
,Youssef,El Jahechi,MAR,19781229.0,,,,,,unknown,unknown backhand,
,Amine,Bouiy,MAR,19840806.0,,,,,,unknown,unknown backhand,
,Naim,Bouyahya,MAR,19780706.0,,,,,,unknown,unknown backhand,
,Walid,El Jebbari,MAR,19820830.0,,,,,,unknown,unknown backhand,
,Omar,Berrada,MAR,19860902.0,,,,,,right-handed,unknown backhand,
,Kamal,El Bouzkouri,MAR,19820412.0,,,,,,unknown,unknown backhand,
,Jamil,Hamlat,MAR,19840208.0,,,,,,unknown,unknown backhand,
,Mark,Holdt,NAM,19830315.0,,,,,,unknown,unknown backhand,
,Bjorn,Holdt,NAM,19830316.0,,,,,,unknown,unknown backhand,
,Frank,Marks,NAM,19840830.0,,,,,,unknown,unknown backhand,
,Jasper,Ten Hoadt,NED,19801020.0,,,,,,unknown,unknown backhand,
,Kallie,Heese,NAM,19720505.0,,,,,,unknown,unknown backhand,
,Rian,Kritzinger,NAM,19860715.0,,,,,,unknown,unknown backhand,
,Romeo,Nel,NAM,19690214.0,,,,,,unknown,unknown backhand,
,Herman,Kuschke,NAM,19860225.0,,,,,,unknown,unknown backhand,
,Stephan,Erwee,NAM,19830801.0,,,,,,unknown,unknown backhand,
,Wikus,Fourie,NAM,19850404.0,,,,,,unknown,unknown backhand,
,Thiago,Spessoto,BRA,19840825.0,,,,,,unknown,unknown backhand,
,Alex,Baron,ISR,19871012.0,,,,,,unknown,unknown backhand,
,Liad,Kalderon,ISR,19870216.0,,,,,,unknown,unknown backhand,
,Yossi,Bargil,ISR,19720707.0,,,,,,unknown,unknown backhand,
,Kobi,Sasson,ISR,19860407.0,,,,,,unknown,unknown backhand,
,Michael,Lasser,ISR,19840419.0,,,,,,unknown,unknown backhand,
,Moshiko,Gamlieli,ISR,19860426.0,,,,,,unknown,unknown backhand,
,Anton,Feldman,ISR,19850212.0,,,,,,unknown,unknown backhand,
,Julian,Olivarii,ISR,19831124.0,,,,,,unknown,unknown backhand,
,Stas,Dardik,ISR,19840127.0,,,,,,unknown,unknown backhand,
,Moti,Ben David,ISR,19870720.0,,,,,,unknown,unknown backhand,
,Ben,Inbar,ISR,19850130.0,,,,,,right-handed,unknown backhand,
,Alon,Fisher,ISR,19870914.0,,,,,,unknown,unknown backhand,
,Guy,Shtauber,ISR,19870422.0,,,,,,unknown,unknown backhand,
,Nimrod,Ben Zvi,ISR,19870505.0,,,,,,unknown,unknown backhand,
,Nir,Shternliv,ISR,19840729.0,,,,,,unknown,unknown backhand,
,Avraham,Erez,ISR,19560522.0,,,,,,unknown,unknown backhand,
,Mike,Geraldes,ISR,19861031.0,,,,,,unknown,unknown backhand,
,Dima,Zaretski,ISR,19860624.0,,,,,,unknown,unknown backhand,
,Barak,Goldkorn,ISR,19840729.0,,,,,,unknown,unknown backhand,
,Mark,Pevzner,ISR,19861007.0,,,,,,unknown,unknown backhand,
,Konstantin,Miller,ISR,19840924.0,,,,,,unknown,unknown backhand,
,Shay,Ashkenazi,ISR,19850107.0,,,,,,unknown,unknown backhand,
,Yuri,Noga,ISR,19850626.0,,,,,,unknown,unknown backhand,
,Itzik,Dooyev,ISR,19840123.0,,,,,,unknown,unknown backhand,
,Ofir,Weintraub,ISR,19860201.0,,,,,,unknown,unknown backhand,
,Andrew,Golub,USA,19810811.0,,,,,,unknown,unknown backhand,
,Daniel,Haimovic,USA,19830409.0,,,,,,right-handed,unknown backhand,
,Greg,Weksel,USA,19770611.0,,,,,,unknown,unknown backhand,
,Kazuya,Otani,USA,19840927.0,,,,,,unknown,unknown backhand,
,Stonar,Coleman,USA,19781225.0,,,,,,unknown,unknown backhand,
,Peter,Harjes,USA,19810213.0,,,,,,unknown,unknown backhand,
,Alex,Tauneanu,ROU,19790508.0,,,,,,unknown,unknown backhand,
,Vinay,Bhamidipati,USA,19850124.0,,,,,,unknown,unknown backhand,
,Adrian,Ciocci,USA,19790207.0,,,,,,unknown,unknown backhand,
,Todd,Weinstein,USA,19780410.0,,,,,,unknown,unknown backhand,
,Mark,Nigalan,USA,19730216.0,,,,,,unknown,unknown backhand,
,Marjan,Kaljaj,YUG,19810608.0,,,,,,unknown,unknown backhand,
,Steve,Paskiewicz,USA,19730609.0,,,,,,unknown,unknown backhand,
,Jason,Yue,USA,19771114.0,,,,,,unknown,unknown backhand,
,Jakub,Grzeslo,POL,,,,,,,unknown,unknown backhand,
,Vincent,Ng,USA,19800919.0,,,,,,unknown,unknown backhand,
,Vince,Hill,USA,19760822.0,,,,,,unknown,unknown backhand,
,Ben,Kirksey,USA,19820520.0,,,,,,unknown,unknown backhand,
,Paul,Rosen,USA,19800809.0,,,,,,unknown,unknown backhand,
,Jason,Gonzaga,USA,19791126.0,,,,,,unknown,unknown backhand,
,Tim,Bearden,USA,19820804.0,,,,,,unknown,unknown backhand,
,Brad,Cook,USA,19770926.0,,,,,,unknown,unknown backhand,
,Ward,Bortz,USA,,,,,,,unknown,unknown backhand,
,Terry,Green,USA,19781128.0,,,,,,unknown,unknown backhand,
,John,Zych,USA,19701014.0,,,,,,unknown,unknown backhand,
,Myles,Behrends,USA,19830706.0,,,,,,unknown,unknown backhand,
,Dane,Schmidgall,USA,19790806.0,,,,,,unknown,unknown backhand,
,Dallas,Engel,USA,19800706.0,,,,,,unknown,unknown backhand,
,Soma,Csomak,HUN,19820615.0,,,,,,unknown,unknown backhand,
,Patrick,Schuettler,GER,19840228.0,,,,,,unknown,unknown backhand,
,Gabor,Varga,HUN,19810724.0,,,,,,unknown,unknown backhand,
,Mark,Kaszo,HUN,19830114.0,,,,,,unknown,unknown backhand,
,Krisztian,Varga,HUN,19790501.0,,,,,,unknown,unknown backhand,
,Mark,Tarjan,HUN,19861029.0,,,,,,unknown,unknown backhand,
,Krisztian,Forgacs,HUN,19790712.0,,,,,,unknown,unknown backhand,
,Gyula,Dan,HUN,19800711.0,,,,,,unknown,unknown backhand,
,Gergely,Koczka,HUN,19820306.0,,,,,,unknown,unknown backhand,
,Daniel,Kereszty,HUN,19850305.0,,,,,,unknown,unknown backhand,
,Devan,Mccartney,BAR,19860329.0,,,,,,unknown,unknown backhand,
,Julian,Baird,BAR,19720303.0,,,,,,unknown,unknown backhand,
,Duncan,Evanson,BAR,19840115.0,,,,,,unknown,unknown backhand,
,Damien,Applewhaite,BAR,19790920.0,,,,,,unknown,unknown backhand,
,Jonathan,Lewis,BAR,19810121.0,,,,,,unknown,unknown backhand,
,Steven,Browne,BAR,19830526.0,,,,,,unknown,unknown backhand,
,Akil,Burgess,BAR,19841111.0,,,,,,unknown,unknown backhand,
,Faron,Carter,BAR,19850906.0,,,,,,unknown,unknown backhand,
,Alexander,Scholte,NED,19790223.0,,,,,,unknown,unknown backhand,
,Sandro,Menezez,BRA,19790327.0,,,,,,unknown,unknown backhand,
,Renan,Silveira,BRA,19860419.0,,,,,,unknown,unknown backhand,
,Luciano,Venturini,BRA,19800723.0,,,,,,unknown,unknown backhand,
,Luciano,Gomes,BRA,19780107.0,,,,,,unknown,unknown backhand,
,Fabio,Vogt,BRA,19831008.0,,,,,,unknown,unknown backhand,
,Luis Antonio,Braga,BRA,19860628.0,,,,,,unknown,unknown backhand,
,Eduardo,Bugs,BRA,19850423.0,,,,,,unknown,unknown backhand,
,Mauricio,Favero,BRA,19830825.0,,,,,,unknown,unknown backhand,
,Ricardo,Pires,BRA,19840215.0,,,,,,unknown,unknown backhand,
,Vinicius,Fontana,BRA,19820518.0,,,,,,unknown,unknown backhand,
,Marco,Caminha,BRA,19730620.0,,,,,,unknown,unknown backhand,
,Roger,Santos,BRA,19851013.0,,,,,,unknown,unknown backhand,
,Allan,Badra,JOR,19831120.0,,,,,,unknown,unknown backhand,
,Lucas,Palmas,BRA,19821016.0,,,,,,unknown,unknown backhand,
,Adriano,Mello,BRA,19830211.0,,,,,,unknown,unknown backhand,
,Samuel,Dal Ri,BRA,19831218.0,,,,,,unknown,unknown backhand,
,Mauricio,Mosena,BRA,19830616.0,,,,,,unknown,unknown backhand,
,Fabio,Badra,JOR,19830112.0,,,,,,unknown,unknown backhand,
,Marcos,Kohlrausch,BRA,19830814.0,,,,,,unknown,unknown backhand,
,Arthur,Muller,BRA,19861208.0,,,,,,unknown,unknown backhand,
,Guillermo,Moya,CHI,19550828.0,,,,,,unknown,unknown backhand,
,Fernando,Ribeiro,BRA,19800103.0,,,,,,unknown,unknown backhand,
,Fernando,Bocchese,BRA,19831123.0,,,,,,unknown,unknown backhand,
,Marcelo,Pereira,BRA,19730605.0,,,,,,right-handed,unknown backhand,
,Eugenio,Rothen,BRA,19860904.0,,,,,,unknown,unknown backhand,
,Pedro,Lunardelli,BRA,19840809.0,,,,,,unknown,unknown backhand,
,Edmilson,Pereira,BRA,19840207.0,,,,,,right-handed,unknown backhand,
,Fabricio,Eburneo,BRA,19831215.0,,,,,,unknown,unknown backhand,
,Rafael,Tofanello,BRA,19830816.0,,,,,,unknown,unknown backhand,
,Tiago,Pestana,BRA,19820624.0,,,,,,unknown,unknown backhand,
,Luis Guilherme,Pirani De Campos,BRA,19830401.0,,,,,,right-handed,unknown backhand,
,Mateus,Silva,BRA,19820119.0,,,,,,unknown,unknown backhand,
,Rocardo,Godoy,BRA,19821013.0,,,,,,unknown,unknown backhand,
,Pedro,Drummond,BRA,19830629.0,,,,,,unknown,unknown backhand,
,Marcos,Oliveira,BRA,19850211.0,,,,,,unknown,unknown backhand,
,Vinicius,Mattos,BRA,19860509.0,,,,,,unknown,unknown backhand,
,Orlando,Rosa Neto,BRA,19780418.0,,,,,,unknown,unknown backhand,
,Francisco,Luciano,BRA,19750501.0,,,,,,unknown,unknown backhand,
,Newton,Viana,BRA,19640701.0,,,,,,unknown,unknown backhand,
,Francisco,Silva,BRA,19691014.0,,,,,,unknown,unknown backhand,
,Pedro,Frade,BRA,19850409.0,,,,,,unknown,unknown backhand,
,Giovane,Silva,BRA,19740305.0,,,,,,unknown,unknown backhand,
,Juarez,Silva,BRA,19630317.0,,,,,,unknown,unknown backhand,
,Airton,Facanha,BRA,19650109.0,,,,,,unknown,unknown backhand,
,Julio,Zukerman,BRA,19841119.0,,,,,,unknown,unknown backhand,
,Andre,Camargo,BRA,19861207.0,,,,,,unknown,unknown backhand,
,Jean,Andrade,BRA,19850519.0,,,,,,unknown,unknown backhand,
,Igor,Aragao,BRA,19850803.0,,,,,,unknown,unknown backhand,
,Ricardo,Salles,BRA,19840915.0,,,,,,unknown,unknown backhand,
,Arthur,Rabelo,BRA,19840622.0,,,,,,unknown,unknown backhand,
ph21,Lucas,Pinto,BRA,19971218.0,,,,,,right-handed,two-handed backhand,
,Gian Claudio,Chinnici,ITA,19830719.0,,,,,,unknown,unknown backhand,
,Alessandro,Belfiori,ITA,19860625.0,,,,,,left-handed,unknown backhand,
,Alessandro,Spiga,ITA,19650626.0,,,,,,unknown,unknown backhand,
,Vittorio,Scognamillo,ITA,19840729.0,,,,,,unknown,unknown backhand,
,Alexander,Erokhin,RUS,19860817.0,,,,,,unknown,unknown backhand,
,Alexandre,Dvoinykh,RUS,19840119.0,,,,,,unknown,unknown backhand,
,Byung Hi,Jung,KOR,19821028.0,,,,,,unknown,unknown backhand,
,Jin Pyo,Jun,KOR,19810415.0,,,,,,unknown,unknown backhand,
,Dong Il,Seo,KOR,19800310.0,,,,,,unknown,unknown backhand,
,Jae Min,Oh,KOR,19820904.0,,,,,,unknown,unknown backhand,
,Joon Soo,Park,KOR,19820613.0,,,,,,unknown,unknown backhand,
,Jae Hyeok,Choi,KOR,19820316.0,,,,,,unknown,unknown backhand,
,Chang Wan,Yoo,KOR,19841004.0,,,,,,unknown,unknown backhand,
,In Yong,Baek,KOR,19790606.0,,,,,,unknown,unknown backhand,
,Jeong An,Park,KOR,19820718.0,,,,,,unknown,unknown backhand,
,Kun Won,Lee,KOR,19800706.0,,,,,,unknown,unknown backhand,
,Seung Soo,Lee,KOR,19821024.0,,,,,,unknown,unknown backhand,
,Sung Cheon,Cho,KOR,19820520.0,,,,,,unknown,unknown backhand,
,Jonathan,Krimotat,AUS,19830626.0,,,,,,unknown,unknown backhand,
,Shane,Rosendahl,AUS,19850321.0,,,,,,unknown,unknown backhand,
,Jason,Scivetti,AUS,19720622.0,,,,,,unknown,unknown backhand,
,Sean,Mount,AUS,19700518.0,,,,,,unknown,unknown backhand,
,Geoffrey,Ormiston,AUS,19801127.0,,,,,,unknown,unknown backhand,
,James,Tucker,AUS,19830520.0,,,,,,unknown,unknown backhand,
,Daniel,Howard,AUS,19850505.0,,,,,,unknown,unknown backhand,
,Greg,Smith,AUS,19660326.0,,,,,,unknown,unknown backhand,
,Michael,Greenfield,GBR,19821014.0,,,,,,unknown,unknown backhand,
,Robert,Bartucca,AUS,19830904.0,,,,,,unknown,unknown backhand,
,Mat,Kirk,AUS,19790202.0,,,,,,unknown,unknown backhand,
,Michael,Matthews,AUS,19770125.0,,,,,,unknown,unknown backhand,
,Steven,Finch,AUS,19821014.0,,,,,,unknown,unknown backhand,
,Luke,Milne,AUS,19841123.0,,,,,,right-handed,unknown backhand,
